CustomerID,FullName,Gender,DateOfBirth,City,Country,IncomeBand,Email,PhoneNumber,LoadDate
C228,Thandi Radebe,Female,1973-08-14,Rustenburg,South Africa,Middle,thandi.radebe228@gmail.com,0634371891,2026-05-20 21:18:10.584326
C229,Rajesh Govender,Male,1960-05-11,Paarl,South Africa,Upper-Middle,rajesh.govender229@gmail.com,0743177199,2026-05-20 21:18:10.584326
C230,Kagiso Joubert,Male,1993-09-20,Sandton,South Africa,High,kagiso.joubert230@gmail.com,0847869154,2026-05-20 21:18:10.584326
C231,Johan Kruger,Male,1964-08-27,Pretoria,South Africa,High,johan.kruger231@gmail.com,0819679860,2026-05-20 21:18:10.584326
C232,Helena Moodley,Female,1974-04-29,Port Elizabeth,South Africa,High,helena.moodley232@gmail.com,0761929673,2026-05-20 21:18:10.584326
C233,Thandolwethu Moloi,Male,1985-04-14,Bloemfontein,South Africa,Middle,thandolwethu.moloi233@gmail.com,0704782763,2026-05-20 21:18:10.584326
C234,Sbongile Pretorius,Female,1965-01-28,Kimberley,South Africa,Middle,sbongile.pretorius234@gmail.com,0805604524,2026-05-20 21:18:10.584326
C235,Yusuf Zwane,Male,2005-11-11,Durban,South Africa,Middle,yusuf.zwane235@gmail.com,0783586950,2026-05-20 21:18:10.584326
C236,Lungelo Sithole,Male,1961-09-11,Johannesburg,South Africa,Low,lungelo.sithole236@gmail.com,0615440189,2026-05-20 21:18:10.584326
C237,Buyani Williams,Male,1960-09-19,Sandton,South Africa,Upper-Middle,buyani.williams237@gmail.com,0806068298,2026-05-20 21:18:10.584326
C238,Ayesha Jones,Female,1984-09-07,East London,South Africa,Low,ayesha.jones238@gmail.com,0822005173,2026-05-20 21:18:10.584326
C239,Mthokozisi Williams,Male,2001-06-11,Boksburg,South Africa,Middle,mthokozisi.williams239@gmail.com,0703410360,2026-05-20 21:18:10.584326
C240,Nokwanda Steyn,Female,1993-10-09,Port Elizabeth,South Africa,Upper-Middle,nokwanda.steyn240@gmail.com,0762781470,2026-05-20 21:18:10.584326
C241,Ayesha Anderson,Female,1968-12-28,Kimberley,South Africa,High,ayesha.anderson241@gmail.com,0673363534,2026-05-20 21:18:10.584326
C242,Bongani Pretorius,Male,1992-06-18,Boksburg,South Africa,High,bongani.pretorius242@gmail.com,0673679315,2026-05-20 21:18:10.584326
C243,Nokufa Kruger,Female,1975-01-12,Bloemfontein,South Africa,High,nokufa.kruger243@gmail.com,0768831858,2026-05-20 21:18:10.584326
C244,Thandi Govender,Female,1960-01-30,Polokwane,South Africa,High,thandi.govender244@gmail.com,0768671057,2026-05-20 21:18:10.584326
C245,Michael Shabalala,Male,1989-08-29,Cape Town,South Africa,Low,michael.shabalala245@gmail.com,0699302946,2026-05-20 21:18:10.584326
C246,Nomvula Singh,Female,1958-09-25,Pretoria,South Africa,High,nomvula.singh246@gmail.com,0645437118,2026-05-20 21:18:10.584326
C247,Ntombifikile Lombard,Female,1962-01-22,George,South Africa,Low,ntombifikile.lombard247@gmail.com,0784265774,2026-05-20 21:18:10.584326
C248,Lungile Pretorius,Female,1964-08-06,George,South Africa,High,lungile.pretorius248@gmail.com,0845692934,2026-05-20 21:18:10.584326
C249,Johan Cele,Male,1993-05-04,Rustenburg,South Africa,Upper-Middle,johan.cele249@gmail.com,0777133857,2026-05-20 21:18:10.584326
C250,Robert Mthembu,Male,2003-09-04,George,South Africa,Low,robert.mthembu250@gmail.com,0611652868,2026-05-20 21:18:10.584326
C251,Lungelo Naidoo,Male,2004-08-04,Stellenbosch,South Africa,Middle,lungelo.naidoo251@gmail.com,0799648751,2026-05-20 21:18:10.584326
C252,Andile Zwane,Male,1986-07-30,Bloemfontein,South Africa,High,andile.zwane252@gmail.com,0796020319,2026-05-20 21:18:10.584326
C253,Ntombi Reddy,Female,2005-10-04,Sandton,South Africa,Upper-Middle,ntombi.reddy253@gmail.com,0751279121,2026-05-20 21:18:10.584326
C254,Busisiwe Modise,Female,1995-05-16,Benoni,South Africa,Upper-Middle,busisiwe.modise254@gmail.com,0851447065,2026-05-20 21:18:10.584326
C255,Fatima Khoza,Female,1978-06-01,Cape Town,South Africa,High,fatima.khoza255@gmail.com,0659795159,2026-05-20 21:18:10.584326
C256,Patricia Coetzee,Female,1960-10-31,Benoni,South Africa,Low,patricia.coetzee256@gmail.com,0661317716,2026-05-20 21:18:10.584326
C257,Nokwanda Williams,Female,1971-08-03,Bloemfontein,South Africa,Middle,nokwanda.williams257@gmail.com,0739419134,2026-05-20 21:18:10.584326
C258,Thandeka Mokoena,Female,2004-07-14,East London,South Africa,Upper-Middle,thandeka.mokoena258@gmail.com,0819025733,2026-05-20 21:18:10.584326
C259,Nokwanda Baloyi,Female,1999-03-29,Midrand,South Africa,Upper-Middle,nokwanda.baloyi259@gmail.com,0776943949,2026-05-20 21:18:10.584326
C260,Nokuthula Gcaleka,Female,1980-02-12,Kimberley,South Africa,Upper-Middle,nokuthula.gcaleka260@gmail.com,0675993143,2026-05-20 21:18:10.584326
C261,Neha Govender,Female,1986-06-11,Sandton,South Africa,Upper-Middle,neha.govender261@gmail.com,0775587856,2026-05-20 21:18:10.584326
C262,Maria Sithole,Female,1992-01-24,Boksburg,South Africa,Upper-Middle,maria.sithole262@gmail.com,0843457461,2026-05-20 21:18:10.584326
C263,Zanele Pretorius,Female,1965-02-02,Rustenburg,South Africa,High,zanele.pretorius263@gmail.com,0805302415,2026-05-20 21:18:10.584326
C264,Neha Gcaleka,Female,1982-04-29,East London,South Africa,Upper-Middle,neha.gcaleka264@gmail.com,0642832517,2026-05-20 21:18:10.584326
C265,Rajesh Mkhize,Male,2005-08-23,Pietermaritzburg,South Africa,Middle,rajesh.mkhize265@gmail.com,0612681042,2026-05-20 21:18:10.584326
C266,Busisiwe Naidoo,Female,1967-01-08,Port Elizabeth,South Africa,Low,busisiwe.naidoo266@gmail.com,0773649811,2026-05-20 21:18:10.584326
C267,Nokuthula Naidoo,Female,1975-11-23,Nelspruit,South Africa,Upper-Middle,nokuthula.naidoo267@gmail.com,0691992583,2026-05-20 21:18:10.584326
C268,Buyani Botha,Male,1961-05-07,Stellenbosch,South Africa,High,buyani.botha268@gmail.com,0883949245,2026-05-20 21:18:10.584326
C269,Sibusiso Govender,Male,1974-09-19,Nelspruit,South Africa,Low,sibusiso.govender269@gmail.com,0606006190,2026-05-20 21:18:10.584326
C270,Lungelo Pretorius,Male,1998-10-06,Midrand,South Africa,High,lungelo.pretorius270@gmail.com,0883251501,2026-05-20 21:18:10.584326
C271,Zainab Gcaleka,Female,1968-02-09,Stellenbosch,South Africa,Middle,zainab.gcaleka271@gmail.com,0838699307,2026-05-20 21:18:10.584326
C272,Linda Nkosi,Female,1988-03-30,Nelspruit,South Africa,Middle,linda.nkosi272@gmail.com,0657802999,2026-05-20 21:18:10.584326
C273,Ntombi Kruger,Female,1965-10-13,Sandton,South Africa,Low,ntombi.kruger273@gmail.com,0653359075,2026-05-20 21:18:10.584326
C274,Nokwanda Coetzee,Female,1958-08-12,Kimberley,South Africa,High,nokwanda.coetzee274@gmail.com,0678494978,2026-05-20 21:18:10.584326
C275,Busisiwe Joubert,Female,1959-01-10,Pietermaritzburg,South Africa,Upper-Middle,busisiwe.joubert275@gmail.com,0824964499,2026-05-20 21:18:10.584326
C276,Themba Anderson,Male,1985-07-11,Bloemfontein,South Africa,High,themba.anderson276@gmail.com,0819430894,2026-05-20 21:18:10.584326
C277,Maria Mhlongo,Female,1984-06-20,Rustenburg,South Africa,Middle,maria.mhlongo277@gmail.com,0673240912,2026-05-20 21:18:10.584326
C278,Patricia Anderson,Female,1991-07-09,Nelspruit,South Africa,High,patricia.anderson278@gmail.com,0844664338,2026-05-20 21:18:10.584326
C279,Tshepo Pillay,Male,1998-01-30,Benoni,South Africa,Upper-Middle,tshepo.pillay279@gmail.com,0622882551,2026-05-20 21:18:10.584326
C280,Nkosinathi Reddy,Male,1976-02-20,Kimberley,South Africa,Middle,nkosinathi.reddy280@gmail.com,0656504900,2026-05-20 21:18:10.584326
C281,Maria van der Merwe,Female,2001-11-08,Durban,South Africa,High,maria.van der merwe281@gmail.com,0851933413,2026-05-20 21:18:10.584326
C282,Helena Reddy,Female,1995-04-09,Benoni,South Africa,Low,helena.reddy282@gmail.com,0778757420,2026-05-20 21:18:10.584326
C283,Nomsa Jones,Female,1980-10-30,Johannesburg,South Africa,Middle,nomsa.jones283@gmail.com,0782225232,2026-05-20 21:18:10.584326
C284,Sanele Steyn,Male,1963-09-21,Midrand,South Africa,Low,sanele.steyn284@gmail.com,0892157949,2026-05-20 21:18:10.584326
C285,Zanele Pretorius,Female,1994-09-06,Bloemfontein,South Africa,Middle,zanele.pretorius285@gmail.com,0848052503,2026-05-20 21:18:10.584326
C286,Ayanda Taylor,Female,1991-11-13,George,South Africa,Low,ayanda.taylor286@gmail.com,0813231198,2026-05-20 21:18:10.584326
C287,Maria Baloyi,Female,1993-04-06,Centurion,South Africa,Middle,maria.baloyi287@gmail.com,0834736121,2026-05-20 21:18:10.584326
C288,Sipho Joubert,Male,1999-07-16,Midrand,South Africa,High,sipho.joubert288@gmail.com,0777363203,2026-05-20 21:18:10.584326
C289,Rajesh Anderson,Male,1989-01-20,Port Elizabeth,South Africa,Upper-Middle,rajesh.anderson289@gmail.com,0662893218,2026-05-20 21:18:10.584326
C290,Njabulo Zwane,Male,1959-05-28,Port Elizabeth,South Africa,Middle,njabulo.zwane290@gmail.com,0622692765,2026-05-20 21:18:10.584326
C291,Mthokozisi Mthembu,Male,1962-05-15,Pietermaritzburg,South Africa,Low,mthokozisi.mthembu291@gmail.com,0728364573,2026-05-20 21:18:10.584326
C292,Mthulisi van der Merwe,Male,1963-01-24,Port Elizabeth,South Africa,Upper-Middle,mthulisi.van der merwe292@gmail.com,0676350316,2026-05-20 21:18:10.584326
C293,Ayesha Joubert,Female,1970-11-08,Centurion,South Africa,Middle,ayesha.joubert293@gmail.com,0736041569,2026-05-20 21:18:10.584326
C294,Thandeka Moodley,Female,1973-09-17,Paarl,South Africa,High,thandeka.moodley294@gmail.com,0616778321,2026-05-20 21:18:10.584326
C295,Sbongile Kruger,Female,1995-05-09,Cape Town,South Africa,Middle,sbongile.kruger295@gmail.com,0697315953,2026-05-20 21:18:10.584326
C296,Mthulisi Naidoo,Male,1979-08-15,Pietermaritzburg,South Africa,Upper-Middle,mthulisi.naidoo296@gmail.com,0873421820,2026-05-20 21:18:10.584326
C297,Thandeka Moodley,Female,1995-01-09,Paarl,South Africa,Middle,thandeka.moodley297@gmail.com,0725074489,2026-05-20 21:18:10.584326
C298,Neha de Villiers,Female,1965-02-03,Stellenbosch,South Africa,Upper-Middle,neha.de villiers298@gmail.com,0629986473,2026-05-20 21:18:10.584326
C299,Bongani Smit,Male,1991-11-03,Kimberley,South Africa,Low,bongani.smit299@gmail.com,0872221118,2026-05-20 21:18:10.584326
C300,Mduduzi Moodley,Male,1977-06-21,Sandton,South Africa,Middle,mduduzi.moodley300@gmail.com,0876586214,2026-05-20 21:18:10.584326
C301,Lerato van der Merwe,Female,1975-01-18,Pretoria,South Africa,High,lerato.van der merwe301@gmail.com,0895070038,2026-05-20 21:18:10.584326
C302,Sibusiso Coetzee,Male,1986-11-08,Nelspruit,South Africa,High,sibusiso.coetzee302@gmail.com,0749953163,2026-05-20 21:18:10.584326
C303,Thandi Fourie,Female,1990-04-07,Centurion,South Africa,High,thandi.fourie303@gmail.com,0742654371,2026-05-20 21:18:10.584326
C304,Nokwanda van der Merwe,Female,1991-04-05,Polokwane,South Africa,High,nokwanda.van der merwe304@gmail.com,0614712363,2026-05-20 21:18:10.584326
C305,Sipho Fourie,Male,1995-06-19,Nelspruit,South Africa,Middle,sipho.fourie305@gmail.com,0666534221,2026-05-20 21:18:10.584326
C306,Musa Sithole,Male,1980-01-18,Sandton,South Africa,Upper-Middle,musa.sithole306@gmail.com,0689197701,2026-05-20 21:18:10.584326
C307,Zodwa Radebe,Female,1989-08-06,Bloemfontein,South Africa,Middle,zodwa.radebe307@gmail.com,0839192588,2026-05-20 21:18:10.584326
C308,Mthulisi Khoza,Male,1963-04-09,Centurion,South Africa,Low,mthulisi.khoza308@gmail.com,0862247057,2026-05-20 21:18:10.584326
C309,Thabo Williams,Male,1970-05-03,Pietermaritzburg,South Africa,Low,thabo.williams309@gmail.com,0823533857,2026-05-20 21:18:10.584326
C310,Michael Reddy,Male,1998-11-29,Rustenburg,South Africa,Low,michael.reddy310@gmail.com,0799106820,2026-05-20 21:18:10.584326
C311,Nomsa Nkosi,Female,2005-09-30,Polokwane,South Africa,High,nomsa.nkosi311@gmail.com,0601280618,2026-05-20 21:18:10.584326
C312,Nozipho Pretorius,Female,1959-07-16,Centurion,South Africa,High,nozipho.pretorius312@gmail.com,0854007598,2026-05-20 21:18:10.584326
C313,Mpho Pillay,Male,1971-05-12,Pietermaritzburg,South Africa,Middle,mpho.pillay313@gmail.com,0799832465,2026-05-20 21:18:10.584326
C314,Nompumelelo Smit,Female,1993-08-10,Sandton,South Africa,Upper-Middle,nompumelelo.smit314@gmail.com,0728700704,2026-05-20 21:18:10.584326
C315,David Joubert,Male,1965-03-26,Pretoria,South Africa,Low,david.joubert315@gmail.com,0727362994,2026-05-20 21:18:10.584326
C316,Lungile Naidoo,Female,1963-01-13,Johannesburg,South Africa,Middle,lungile.naidoo316@gmail.com,0629386232,2026-05-20 21:18:10.584326
C317,Busisiwe Sithole,Female,1966-07-22,Port Elizabeth,South Africa,Low,busisiwe.sithole317@gmail.com,0674546989,2026-05-20 21:18:10.584326
C318,Zainab Dlamini,Female,1964-09-02,Centurion,South Africa,Low,zainab.dlamini318@gmail.com,0656276177,2026-05-20 21:18:10.584326
C319,Michael Shabalala,Male,1970-12-08,Polokwane,South Africa,Low,michael.shabalala319@gmail.com,0693725462,2026-05-20 21:18:10.584326
C320,Buyani Smith,Male,1987-10-06,George,South Africa,Middle,buyani.smith320@gmail.com,0852315798,2026-05-20 21:18:10.584326
C321,Thandeka Cele,Female,1997-03-19,Pietermaritzburg,South Africa,Low,thandeka.cele321@gmail.com,0707655572,2026-05-20 21:18:10.584326
C322,Nomsa Mhlongo,Female,1982-07-10,Stellenbosch,South Africa,High,nomsa.mhlongo322@gmail.com,0676969521,2026-05-20 21:18:10.584326
C323,Nokukhanya Baloyi,Female,1992-02-06,Bloemfontein,South Africa,Upper-Middle,nokukhanya.baloyi323@gmail.com,0855134741,2026-05-20 21:18:10.584326
C324,Tshepo Smit,Male,1971-11-02,George,South Africa,Middle,tshepo.smit324@gmail.com,0837536772,2026-05-20 21:18:10.584326
C325,Siphokazi Cele,Female,1966-03-18,Johannesburg,South Africa,Upper-Middle,siphokazi.cele325@gmail.com,0747038413,2026-05-20 21:18:10.584326
C326,Elsie Mokoena,Female,1965-10-31,Durban,South Africa,High,elsie.mokoena326@gmail.com,0749597330,2026-05-20 21:18:10.584326
C327,Elsie Zulu,Female,1966-01-15,Pretoria,South Africa,Low,elsie.zulu327@gmail.com,0796443037,2026-05-20 21:18:10.584326
C328,Lerato Pretorius,Female,1995-02-15,Kimberley,South Africa,Low,lerato.pretorius328@gmail.com,0835072543,2026-05-20 21:18:10.584326
C329,Musa Radebe,Male,1970-06-16,Kimberley,South Africa,Upper-Middle,musa.radebe329@gmail.com,0689273246,2026-05-20 21:18:10.584326
C330,Kagiso Radebe,Male,1996-12-30,Kimberley,South Africa,High,kagiso.radebe330@gmail.com,0699124053,2026-05-20 21:18:10.584326
C331,Sifiso Fourie,Male,1980-02-15,Sandton,South Africa,Middle,sifiso.fourie331@gmail.com,0742794698,2026-05-20 21:18:10.584326
C332,Yusuf Nkosi,Male,1993-07-02,Polokwane,South Africa,High,yusuf.nkosi332@gmail.com,0856528792,2026-05-20 21:18:10.584326
C333,Busisiwe Brown,Female,1970-03-19,Nelspruit,South Africa,Upper-Middle,busisiwe.brown333@gmail.com,0794369728,2026-05-20 21:18:10.584326
C334,Nokwanda Baloyi,Female,1993-09-23,Polokwane,South Africa,Upper-Middle,nokwanda.baloyi334@gmail.com,0839237735,2026-05-20 21:18:10.584326
C335,Andile Smith,Male,1983-02-23,Port Elizabeth,South Africa,Upper-Middle,andile.smith335@gmail.com,0634352088,2026-05-20 21:18:10.584326
C336,Nkosinathi Zulu,Male,1999-06-01,East London,South Africa,High,nkosinathi.zulu336@gmail.com,0855887726,2026-05-20 21:18:10.584326
C337,Njabulo Govender,Male,1970-06-27,Nelspruit,South Africa,Middle,njabulo.govender337@gmail.com,0683586094,2026-05-20 21:18:10.584326
C338,Ayanda Ndlovu,Female,1998-04-16,Boksburg,South Africa,High,ayanda.ndlovu338@gmail.com,0787724393,2026-05-20 21:18:10.584326
C339,Nozipho Dlamini,Female,1990-04-04,Midrand,South Africa,Low,nozipho.dlamini339@gmail.com,0635164624,2026-05-20 21:18:10.584326
C340,Jennifer Khoza,Female,1961-12-22,Benoni,South Africa,High,jennifer.khoza340@gmail.com,0846563269,2026-05-20 21:18:10.584326
C341,Elsie Nkosi,Female,1966-11-06,Kimberley,South Africa,Middle,elsie.nkosi341@gmail.com,0769703982,2026-05-20 21:18:10.584326
C342,Mthokozisi Lombard,Male,1993-02-02,Stellenbosch,South Africa,Middle,mthokozisi.lombard342@gmail.com,0711412092,2026-05-20 21:18:10.584326
C343,Elsie Pretorius,Female,1995-04-27,Durban,South Africa,Low,elsie.pretorius343@gmail.com,0863376915,2026-05-20 21:18:10.584326
C344,Thandi de Villiers,Female,1998-11-07,East London,South Africa,High,thandi.de villiers344@gmail.com,0718988681,2026-05-20 21:18:10.584326
C345,Mthokozisi Taylor,Male,1986-08-12,Durban,South Africa,Upper-Middle,mthokozisi.taylor345@gmail.com,0612930810,2026-05-20 21:18:10.584326
C346,Lungelo Khoza,Male,1967-10-24,Bloemfontein,South Africa,Middle,lungelo.khoza346@gmail.com,0763926839,2026-05-20 21:18:10.584326
C347,Lungelo Moodley,Male,1996-04-02,Boksburg,South Africa,Middle,lungelo.moodley347@gmail.com,0857795568,2026-05-20 21:18:10.584326
C348,James Mhlongo,Male,1996-10-08,Johannesburg,South Africa,Low,james.mhlongo348@gmail.com,0834310554,2026-05-20 21:18:10.584326
C349,Nobuhle Brown,Female,1992-11-19,Johannesburg,South Africa,Middle,nobuhle.brown349@gmail.com,0665669851,2026-05-20 21:18:10.584326
C350,Buyani Cele,Male,1974-10-10,Sandton,South Africa,Upper-Middle,buyani.cele350@gmail.com,0668676422,2026-05-20 21:18:10.584326
C351,Sanjay Govender,Male,2005-05-06,George,South Africa,High,sanjay.govender351@gmail.com,0797585795,2026-05-20 21:18:10.584326
C352,Nhlanhla Steyn,Male,1999-01-29,Boksburg,South Africa,Middle,nhlanhla.steyn352@gmail.com,0865990296,2026-05-20 21:18:10.584326
C353,Johan Kruger,Male,1968-07-29,Pietermaritzburg,South Africa,Upper-Middle,johan.kruger353@gmail.com,0634070977,2026-05-20 21:18:10.584326
C354,Patricia Reddy,Female,1992-11-07,Paarl,South Africa,Middle,patricia.reddy354@gmail.com,0787437584,2026-05-20 21:18:10.584326
C355,Linda Govender,Female,1973-07-17,East London,South Africa,Middle,linda.govender355@gmail.com,0755845843,2026-05-20 21:18:10.584326
C356,James Kruger,Male,1998-06-18,Boksburg,South Africa,Low,james.kruger356@gmail.com,0877023677,2026-05-20 21:18:10.584326
C357,Lwazi Mokoena,Male,1975-07-04,George,South Africa,High,lwazi.mokoena357@gmail.com,0739249791,2026-05-20 21:18:10.584326
C358,Simangele Govender,Female,1973-01-02,Durban,South Africa,Low,simangele.govender358@gmail.com,0854699871,2026-05-20 21:18:10.584326
C359,Zanele Smit,Female,1978-03-04,Nelspruit,South Africa,Upper-Middle,zanele.smit359@gmail.com,0658672579,2026-05-20 21:18:10.584326
C360,Lungile Reddy,Female,1968-02-27,Polokwane,South Africa,Low,lungile.reddy360@gmail.com,0687154919,2026-05-20 21:18:10.584326
C361,Mthokozisi Singh,Male,1977-08-10,Paarl,South Africa,Low,mthokozisi.singh361@gmail.com,0835152891,2026-05-20 21:18:10.584326
C362,Zanele Taylor,Female,1981-07-30,Rustenburg,South Africa,Low,zanele.taylor362@gmail.com,0742969410,2026-05-20 21:18:10.584326
C363,Michael Shabalala,Male,1989-06-16,Boksburg,South Africa,High,michael.shabalala363@gmail.com,0653335975,2026-05-20 21:18:10.584326
C364,Michael Mkhize,Male,1989-06-22,East London,South Africa,Upper-Middle,michael.mkhize364@gmail.com,0793824903,2026-05-20 21:18:10.584326
C365,Nomvula Pretorius,Female,1981-12-26,Kimberley,South Africa,Low,nomvula.pretorius365@gmail.com,0647905438,2026-05-20 21:18:10.584326
C366,Amit Khoza,Male,1969-05-20,Bloemfontein,South Africa,Middle,amit.khoza366@gmail.com,0646403886,2026-05-20 21:18:10.584326
C367,Sibusiso Govender,Male,1970-10-03,Sandton,South Africa,Upper-Middle,sibusiso.govender367@gmail.com,0807949543,2026-05-20 21:18:10.584326
C368,Simangele Ndlovu,Female,1966-05-09,George,South Africa,Upper-Middle,simangele.ndlovu368@gmail.com,0827191986,2026-05-20 21:18:10.584326
C369,Noxolo Kruger,Female,1958-03-23,Durban,South Africa,High,noxolo.kruger369@gmail.com,0807009980,2026-05-20 21:18:10.584326
C370,Mthulisi Jones,Male,1977-07-17,Paarl,South Africa,Middle,mthulisi.jones370@gmail.com,0755505300,2026-05-20 21:18:10.584326
C371,Nomvula de Villiers,Female,1969-09-19,Cape Town,South Africa,High,nomvula.de villiers371@gmail.com,0856766993,2026-05-20 21:18:10.584326
C372,Mandla Cele,Male,1999-03-26,Port Elizabeth,South Africa,Low,mandla.cele372@gmail.com,0893650523,2026-05-20 21:18:10.584326
C373,Zodwa Nkosi,Female,1996-05-19,Polokwane,South Africa,Middle,zodwa.nkosi373@gmail.com,0886064462,2026-05-20 21:18:10.584326
C374,Amit Ngcobo,Male,1990-05-03,Kimberley,South Africa,Low,amit.ngcobo374@gmail.com,0713777050,2026-05-20 21:18:10.584326
C375,Sibusiso Mhlongo,Male,1985-05-29,Pietermaritzburg,South Africa,High,sibusiso.mhlongo375@gmail.com,0802530068,2026-05-20 21:18:10.584326
C376,Thabo van der Merwe,Male,2000-10-11,Durban,South Africa,Middle,thabo.van der merwe376@gmail.com,0784794852,2026-05-20 21:18:10.584326
C377,Lerato Nkosi,Female,1988-10-28,Pretoria,South Africa,High,lerato.nkosi377@gmail.com,0823217531,2026-05-20 21:18:10.584326
C378,Precious Botha,Female,1992-05-14,Pretoria,South Africa,Low,precious.botha378@gmail.com,0636257165,2026-05-20 21:18:10.584326
C379,Thandi Mokoena,Female,1992-05-03,Port Elizabeth,South Africa,Middle,thandi.mokoena379@gmail.com,0629900451,2026-05-20 21:18:10.584326
C380,Francois Taylor,Male,1989-07-04,Johannesburg,South Africa,Middle,francois.taylor380@gmail.com,0897907345,2026-05-20 21:18:10.584326
C381,Neha Ngcobo,Female,1967-01-06,Port Elizabeth,South Africa,Low,neha.ngcobo381@gmail.com,0787442986,2026-05-20 21:18:10.584326
C382,Nokukhanya Kruger,Female,1970-07-18,Pietermaritzburg,South Africa,Upper-Middle,nokukhanya.kruger382@gmail.com,0802413458,2026-05-20 21:18:10.584326
C383,Nkosinathi Mthembu,Male,1983-07-25,East London,South Africa,Upper-Middle,nkosinathi.mthembu383@gmail.com,0669686388,2026-05-20 21:18:10.584326
C384,Sibusiso Pretorius,Male,1962-11-24,Pietermaritzburg,South Africa,High,sibusiso.pretorius384@gmail.com,0722891524,2026-05-20 21:18:10.584326
C385,Lwazi Mhlongo,Male,1964-05-15,Centurion,South Africa,Low,lwazi.mhlongo385@gmail.com,0716309530,2026-05-20 21:18:10.584326
C386,Musa Sithole,Male,1995-10-04,Rustenburg,South Africa,Middle,musa.sithole386@gmail.com,0848902314,2026-05-20 21:18:10.584326
C387,Sipho Shabalala,Male,1964-01-22,Johannesburg,South Africa,Upper-Middle,sipho.shabalala387@gmail.com,0661668183,2026-05-20 21:18:10.584326
C388,Sibusiso Reddy,Male,1983-09-14,Centurion,South Africa,High,sibusiso.reddy388@gmail.com,0737749095,2026-05-20 21:18:10.584326
C389,Mthulisi Singh,Male,1971-09-13,Stellenbosch,South Africa,Low,mthulisi.singh389@gmail.com,0692325761,2026-05-20 21:18:10.584326
C390,Hendrik Singh,Male,1987-04-25,George,South Africa,Low,hendrik.singh390@gmail.com,0698339797,2026-05-20 21:18:10.584326
C391,Bongani Coetzee,Male,1965-09-26,Paarl,South Africa,Low,bongani.coetzee391@gmail.com,0741923227,2026-05-20 21:18:10.584326
C392,Linda Modise,Female,1959-02-20,Port Elizabeth,South Africa,Low,linda.modise392@gmail.com,0659328426,2026-05-20 21:18:10.584326
C393,Sbongile Pillay,Female,1981-04-05,Bloemfontein,South Africa,Upper-Middle,sbongile.pillay393@gmail.com,0645509119,2026-05-20 21:18:10.584326
C394,Sipho de Villiers,Male,1996-07-08,George,South Africa,Low,sipho.de villiers394@gmail.com,0682293020,2026-05-20 21:18:10.584326
C395,Zodwa Reddy,Female,1990-04-23,Cape Town,South Africa,High,zodwa.reddy395@gmail.com,0873799805,2026-05-20 21:18:10.584326
C396,Jennifer Fourie,Female,1967-03-26,Benoni,South Africa,Low,jennifer.fourie396@gmail.com,0679536665,2026-05-20 21:18:10.584326
C397,Mandla Nkosi,Male,1979-12-10,Cape Town,South Africa,High,mandla.nkosi397@gmail.com,0717425329,2026-05-20 21:18:10.584326
C398,James Dlamini,Male,1995-08-16,Pietermaritzburg,South Africa,Upper-Middle,james.dlamini398@gmail.com,0677983626,2026-05-20 21:18:10.584326
C399,Zainab Ndlovu,Female,1991-06-13,Pretoria,South Africa,Low,zainab.ndlovu399@gmail.com,0654744423,2026-05-20 21:18:10.584326
C400,Sibusiso Ndlovu,Male,1999-09-23,Kimberley,South Africa,Upper-Middle,sibusiso.ndlovu400@gmail.com,0702449308,2026-05-20 21:18:10.584326
C401,Lerato Lombard,Female,1976-01-02,Nelspruit,South Africa,Upper-Middle,lerato.lombard401@gmail.com,0835069884,2026-05-20 21:18:10.584326
C402,Siphokazi Shabalala,Female,2002-04-06,East London,South Africa,Middle,siphokazi.shabalala402@gmail.com,0641107003,2026-05-20 21:18:10.584326
C403,Nomsa Botha,Female,1989-01-29,Johannesburg,South Africa,Upper-Middle,nomsa.botha403@gmail.com,0607312844,2026-05-20 21:18:10.584326
C404,Elsie van der Merwe,Female,2005-07-13,Pietermaritzburg,South Africa,High,elsie.van der merwe404@gmail.com,0752004872,2026-05-20 21:18:10.584326
C405,Amit Ngcobo,Male,1961-12-09,Pietermaritzburg,South Africa,High,amit.ngcobo405@gmail.com,0827249378,2026-05-20 21:18:10.584326
C406,Naledi Shabalala,Female,1966-07-29,Benoni,South Africa,Middle,naledi.shabalala406@gmail.com,0807616116,2026-05-20 21:18:10.584326
C407,Mduduzi Sithole,Male,1963-08-03,Paarl,South Africa,Middle,mduduzi.sithole407@gmail.com,0675893511,2026-05-20 21:18:10.584326
C408,Nokwanda Jones,Female,1987-04-09,Polokwane,South Africa,High,nokwanda.jones408@gmail.com,0684919346,2026-05-20 21:18:10.584326
C409,Robert Mokoena,Male,1967-10-11,Port Elizabeth,South Africa,Low,robert.mokoena409@gmail.com,0658542478,2026-05-20 21:18:10.584326
C410,Nokwanda Williams,Female,1968-10-31,Midrand,South Africa,Upper-Middle,nokwanda.williams410@gmail.com,0844483557,2026-05-20 21:18:10.584326
C411,Thandi Anderson,Female,1981-10-10,Pretoria,South Africa,Low,thandi.anderson411@gmail.com,0656103880,2026-05-20 21:18:10.584326
C412,Michael Kruger,Male,1971-04-23,Durban,South Africa,Middle,michael.kruger412@gmail.com,0717647878,2026-05-20 21:18:10.584326
